FIRST NAME,,SURNAME,,AGE,,LG
SAMUEL EFFIONG,,JACOB,,6879,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6880,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6881,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6882,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6883,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6884,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6885,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6886,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6887,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6888,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6889,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6890,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6891,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6892,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6893,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6894,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6895,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6896,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6897,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6898,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6899,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6900,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6901,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6902,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6903,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6904,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6905,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6906,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6907,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6908,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6909,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6910,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6911,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6912,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6913,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6914,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6915,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6916,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6917,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6918,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6919,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6920,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6921,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6922,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6923,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6924,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6925,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6926,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6927,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6928,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6929,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6930,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6931,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6932,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6933,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6934,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6935,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6936,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6937,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6938,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6939,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6940,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6941,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6942,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6943,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6944,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6945,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6946,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6947,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6948,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6949,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6950,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6951,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6952,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6953,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6954,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6955,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6956,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6957,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6958,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6959,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6960,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6961,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6962,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6963,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6964,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6965,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6966,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6967,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6968,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6969,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6970,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6971,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6972,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6973,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6974,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6975,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6976,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6977,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6978,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6979,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6980,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6981,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6982,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6983,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6984,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6985,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6986,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6987,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6988,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6989,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6990,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6991,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6992,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6993,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6994,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6995,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6996,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6997,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6998,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,6999,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7000,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7001,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7002,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7003,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7004,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7005,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7006,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7007,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7008,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7009,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7010,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7011,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7012,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7013,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7014,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7015,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7016,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7017,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7018,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7019,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7020,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7021,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7022,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7023,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7024,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7025,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7026,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7027,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7028,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7029,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7030,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7031,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7032,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7033,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7034,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7035,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7036,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7037,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7038,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7039,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7040,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7041,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7042,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7043,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7044,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7045,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7046,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7047,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7048,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7049,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7050,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7051,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7052,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7053,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7054,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7055,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7056,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7057,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7058,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7059,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7060,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7061,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7062,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7063,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7064,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7065,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7066,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7067,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7068,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7069,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7070,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7071,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7072,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7073,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7074,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7075,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7076,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7077,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7078,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7079,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7080,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7081,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7082,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7083,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7084,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7085,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7086,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7087,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7088,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7089,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7090,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7091,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7092,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7093,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7094,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7095,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7096,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7097,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7098,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7099,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7100,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7101,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7102,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7103,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7104,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7105,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7106,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7107,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7108,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7109,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7110,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7111,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7112,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7113,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7114,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7115,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7116,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7117,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7118,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7119,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7120,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7121,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7122,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7123,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7124,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7125,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7126,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7127,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7128,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7129,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7130,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7131,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7132,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7133,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7134,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7135,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7136,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7137,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7138,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7139,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7140,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7141,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7142,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7143,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7144,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7145,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7146,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7147,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7148,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7149,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7150,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7151,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7152,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7153,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7154,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7155,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7156,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7157,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7158,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7159,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7160,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7161,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7162,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7163,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7164,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7165,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7166,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7167,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7168,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7169,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7170,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7171,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7172,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7173,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7174,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7175,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7176,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7177,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7178,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7179,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7180,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7181,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7182,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7183,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7184,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7185,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7186,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7187,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7188,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7189,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7190,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7191,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7192,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7193,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7194,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7195,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7196,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7197,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7198,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7199,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7200,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7201,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7202,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7203,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7204,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7205,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7206,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7207,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7208,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7209,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7210,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7211,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7212,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7213,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7214,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7215,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7216,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7217,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7218,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7219,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7220,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7221,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7222,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7223,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7224,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7225,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7226,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7227,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7228,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7229,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7230,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7231,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7232,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7233,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7234,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7235,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7236,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7237,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7238,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7239,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7240,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7241,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7242,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7243,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7244,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7245,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7246,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7247,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7248,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7249,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7250,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7251,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7252,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7253,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7254,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7255,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7256,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7257,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7258,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7259,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7260,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7261,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7262,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7263,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7264,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7265,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7266,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7267,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7268,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7269,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7270,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7271,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7272,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7273,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7274,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7275,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7276,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7277,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7278,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7279,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7280,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7281,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7282,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7283,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7284,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7285,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7286,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7287,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7288,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7289,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7290,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7291,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7292,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7293,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7294,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7295,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7296,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7297,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7298,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7299,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7300,,ESSIT EKET
SAMUEL EFFIONG,,JACOB,,7301,,ESSIT EKET
